DSID Product Category Code,DSID Ingredient Name,DSID Unit,Minimum,Maximum,Intercept,Linear Coefficient,Quadratic Coefficient,Intercept.1,Linear Coefficient.1,Quadratic Coefficient.1,Cubic Coefficient,Quartic Coefficient,Quintic Coefficient,Sextic Coefficient,Septic Coefficient,Octic Coefficient,Nonic Coefficient,Intercept.2,Linear Coefficient.2,Quadratic Coefficient.2,Cubic Coefficient.1,Quartic Coefficient.1,Quintic Coefficient.1,DSID Study Category Code,DSID Study Category Description,Age Group
03,Copper,mg/Serving,0.1,3.0,8.612999191569942,,,2.8723111181187235,,,,,,,,,,21.88409910638326,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Folic Acid,mcg/Serving,200,1000.0,0.3165642856506353,,,2.1083293577248146,,,,,,,,,,19.617060935582906,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Iodine,mcg/Serving,10,300.0,25.960384086960726,,,4.7091556302526225,,,,,,,,,,46.26189845981398,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Iron,mg/Serving,9,50.0,1.1727789828430617,,,0.8839198699665873,,,,,,,,,,8.325981325594896,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Magnesium,mg/Serving,10,650.0,3.2815923883417395,,,1.6214352135742234,,,,,,,,,,12.678603326346419,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Manganese,mg/Serving,0.5,15.0,6.729350290098074,,,2.4206117925302735,,,,,,,,,,16.968096916341125,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Niacin,mg/Serving,8,122.0,2.693476796879686,-0.15904370479792299,,2.2831843707455883,-0.0783667276614225,0.0016243126969997885,-6.194754724070431e-06,,,,,,,12.48989439533074,-0.008437976542872929,0.00014405572262780845,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Potassium,mg/Serving,0.835,152.0,20.19932070707015,,,4.017529942634741,,,,,,,,,,24.131716737130283,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Selenium,mg/Serving,3,225.0,13.226209314663334,,,2.2015285651950824,,,,,,,,,,16.74235415575111,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Riboflavin,mg/Serving,1.4,60.0,0.8673209512849797,,,2.8400295389469434,,,,,,,,,,25.633751906506788,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Thiamin,mg/Serving,1.4,68.0,-8.88135191890505,,,1.898466725877283,,,,,,,,,,18.03003158621224,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Vitamin A,IU/Serving,2000,17000.0,2.128592175273832,,,3.494478181801945,,,,,,,,,,34.999005012097655,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Vitamin B-12,mcg/Serving,2,800.0,3.762595686303015,-0.12748179091737524,0.00016471966345551846,3.0605972137424793,-0.040541311142550954,0.0008520130720443287,-3.7906716270522684e-06,6.482081306493469e-09,-3.7180615080687204e-12,,,,,24.02428905458801,-0.004599722868972167,8.719939150852291e-05,-2.0666222411044653e-07,1.3760032182216626e-10,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Vitamin B-6,mg/Serving,1,110.0,-3.089811440939289,,,2.0680760074883278,,,,,,,,,,19.394295926636868,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Vitamin C,mg/Serving,32,360.0,3.2655015500830498,,,2.446627133537672,,,,,,,,,,22.54874521387025,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Vitamin D,IU/Serving,100,1000.0,12.37226848386243,,,4.8885223038704275,,,,,,,,,,46.93995963616653,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Vitamin E,IU/Serving,11,200.0,5.385317171451423,,,2.760920774606283,,,,,,,,,,25.334936984721683,,,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
03,Zinc,mg/Serving,7,32.0,10.920140446195775,-0.47264506954089636,,4.058063446521951,-0.3497895872072803,0.011457439695376022,-6.724473045007454e-05,,,,,,,10.094210967509937,-0.049937875234970536,0.0013446321629228288,,,,03,"Dietary supplements containing 3 or more vitamins, with or without minerals or other bioactive components, intended for prenatal use and available for purchase without a prescription from a healthcare provider. ",Adult
04,DHA,mg/Serving,45,800.0,-1.72056350627874,,,1.3187671423736218,,,,,,,,,,10.4081004810205,,,,,,04,"Dietary supplements containing fish oil, plant oil,fish/plant oil blends or other extracts which are sold for the primary purpose of augmenting omega-3 fatty acid intake. ",Unknown
04,EPA,mg/Serving,70,750.0,-5.411131950357639,,,1.1019016565428952,,,,,,,,,,8.95296108118312,,,,,,04,"Dietary supplements containing fish oil, plant oil,fish/plant oil blends or other extracts which are sold for the primary purpose of augmenting omega-3 fatty acid intake. ",Unknown
04,ALA,mg/Serving,200,7000.0,8.651928354235636,-0.012000785439345709,1.5839454762387087e-06,4.988287568485072,-0.006158633806735115,5.907923952770651e-06,-1.7865427698273151e-09,2.1712598037922745e-13,-9.049189421149616e-18,,,,,13.351144068219124,-0.0020716124224948794,1.8329563275077852e-06,-4.2952077936155666e-10,3.0767036615707913e-14,,04,"Dietary supplements containing fish oil, plant oil,fish/plant oil blends or other extracts which are sold for the primary purpose of augmenting omega-3 fatty acid intake. ",Unknown
04A,DHA,mg/Day,90,1440.0,-1.72056350627882,,,1.3187671423736314,,,,,,,,,,10.40810048102061,,,,,,04A,"Dietary supplements containing fish oil, plant oil,fish/plant oil blends or other extracts which are sold for the primary purpose of augmenting omega-3 fatty acid intake. ",Unknown
04A,EPA,mg/Day,140,2160.0,-5.531155365555816,,,1.0878244223849867,,,,,,,,,,8.942635609288411,,,,,,04A,"Dietary supplements containing fish oil, plant oil,fish/plant oil blends or other extracts which are sold for the primary purpose of augmenting omega-3 fatty acid intake. ",Unknown
04A,ALA,mg/Day,350,7000.0,0.24639624894796797,,,2.685674967345194,,,,,,,,,,12.524501579497834,,,,,,04A,"Dietary supplements containing fish oil, plant oil,fish/plant oil blends or other extracts which are sold for the primary purpose of augmenting omega-3 fatty acid intake. ",Unknown
05,Calcium,mg/ Serving ,20,500.0,8.105445292789147,,,1.9583953413479889,,,,,,,,,,18.66045083942036,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Chromium,mcg /Serving ,10,250.0,30.21109561031679,-0.08213945701141198,,3.4906993664037023,-0.028359835983380332,2.969812467663879e-05,1.1864716226786053e-06,-3.00592349397104e-09,,,,,,16.933442476861885,-0.0055539864391603005,2.8964042023565948e-05,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Copper,mg /Serving ,0.3,3.5,16.9639830056769,-5.24125874191053,,4.116453497866198,-2.4486166643059994,0.08634535373510266,0.514244276903222,-0.08947615699666729,,,,,,18.083223098666416,-0.492677925524952,0.1675931905629056,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Iodine,mcg /Serving ,40,225.0,20.13435310847794,,,2.82235847050299,,,,,,,,,,24.52648952959756,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Iron,mg /Serving ,0.8,28.0,0.8362902824962372,,,1.5723008508130354,,,,,,,,,,10.83479038994352,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Magnesium,mg /Serving ,20,400.0,-0.21086409003572604,,,1.3608315330126304,,,,,,,,,,12.634523470261724,,,,,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
05,Manganese,mg /Serving ,0.5,7.5,15.465377801522722,-5.277430074624011,0.62968143867259,3.181250499666313,-1.0401274862729237,-1.274937159389165,1.0407729169632987,-0.2805993908087602,0.03289716889511837,-0.0014102088393675826,,,,7.628366032085461,-1.0183597744029005,0.44303126044574703,-0.0807206561726563,0.005513109204080597,,05,Dietary supplements identified as regular or mature formulations that contain 3 or more vitamins with or without minerals or other bioactive components. Products purchased in 2011-12.,Unknown
